material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
Hemp Fiber Board,Natural Fiber,64.89442731002964,282.3359303349484,8,1.9660640699551568,70,335.29886668646924,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Silicone (Food Grade),Elastomer,9.404694873369005,81.30940460232654,1,4.933696407253761,50,302.7586391067721,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Hemp Fiber Board,Natural Fiber,62.61895577710237,321.8362317965014,8,1.9967146682546861,70,328.27247999244946,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Cork Sheet,Natural Wood,15.094624788620127,116.30877300070958,10,0.9903127390788407,70,266.6842131701931,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bagasse Fiber,Bio-Fiber,18.401836109436275,161.40738958130697,9,1.98164745449174,85,100.6770156093991,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Styrofoam (EPS),Plastic,0.38834256718444515,10.488627535914144,1,8.969480381523017,10,19.347957615659556,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Air Pillows (Recycled),Plastic,15.327872283101394,10.518968109993454,2,5.938313791190022,90,25.336046591784022,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Seaweed Packaging,Edible Film,1.8825699103825584,4.820972449050018,10,0.9807018067396321,100,461.47386261500395,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Cork Sheet,Natural Wood,16.430439670511973,117.7051413003748,10,1.0182543677690254,70,264.4580212947099,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Recycled Steel,Metal,558.8323933206588,1875.3968329573272,1,3.0232631744341543,90,53.23695176241911,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Bagasse Fiber,Bio-Fiber,18.344522936238377,158.3497738689385,9,2.0329476370125854,85,102.36720981846997,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Silicone (Food Grade),Elastomer,10.370893639220126,76.93625338519722,1,5.07884631213146,50,304.6440705191381,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Recycled Aluminum,Metal,305.5640279771695,913.1573748998491,1,1.973491607873837,95,149.0910452850346,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Wheat Straw,Bio-Fiber,16.502943838337796,142.24014898019266,8,1.9864466219385435,80,83.9865076924612,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Hemp Fiber Board,Natural Fiber,56.522817959775956,322.85419283980985,8,2.020401259566034,70,332.597529482375,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Seaweed Packaging,Edible Film,2.1666201241452585,4.69298488763109,10,1.00377421956005,100,445.3596272180165,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Bamboo Composite,Natural Fiber,148.2299862107091,480.83041944815056,9,2.0245548731870056,80,209.95988453319782,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Bagasse Fiber,Bio-Fiber,18.73854903822437,156.27615441198407,9,1.9716528576613317,85,105.4446414142011,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Organic Cotton,Textile,0.549260766693491,27.780469603715193,9,0.9872709330909549,95,312.53136798488674,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Steel,Metal,583.6898425139716,2011.6696989183943,1,2.9800443848333,90,53.29018301225405,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
PLA Bioplastic,Bioplastic,49.99939781274525,200.18207271082096,7,4.000935025004662,60,165.86826919353123,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Bagasse Fiber,Bio-Fiber,21.543929358141213,151.17822856519965,9,1.9752282715986265,85,104.53604830011409,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Organic Cotton,Textile,0.47413929659827303,28.124429986606813,9,0.9965489328004336,95,309.19644971782833,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Wheat Straw,Bio-Fiber,18.20915360952571,128.50303519391127,8,1.9702363742431706,80,85.45411318484645,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Corrugated Cardboard,Paper,5.22344504053471,53.758602157391834,8,0.9834049516237338,100,34.44038559865481,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Natural Rubber,Elastomer,25.841041057214415,171.93761563352126,7,3.052785968924522,90,229.73670333652254,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Seaweed Packaging,Edible Film,1.8892032854486944,5.22717138671244,10,1.0159124055312971,100,436.16390509499246,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Cork Sheet,Natural Wood,14.44764872200152,113.02526298662892,10,0.9859656246634602,70,283.418192215739,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Air Pillows (Recycled),Plastic,13.845542425995033,10.10545733644614,2,5.888671734419395,90,25.966953074999765,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Recycled Aluminum,Metal,306.63419638144205,919.4327214663673,1,2.0074530735894154,95,159.79514280284943,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Jute Composite,Natural Fiber,35.86614131715117,195.23772884601837,8,2.0181879017101605,75,130.33708940005135,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Silicone (Food Grade),Elastomer,9.567244634312189,87.37138228970538,1,4.93122845333042,50,295.5272717632153,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Air Pillows (Recycled),Plastic,14.186822445045497,9.413818507698252,2,6.088360022549175,90,24.077328087561117,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Recycled PET,Plastic,25.115464481008193,271.56549505266275,2,4.910688199504261,98,76.39433547537521,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Styrofoam (EPS),Plastic,0.4177921573048675,9.66203377231009,1,8.835325306140374,10,19.508827096768982,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled PET,Plastic,25.158444720012607,244.73225661900238,2,4.950078737425831,98,77.46748915412446,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Cork Sheet,Natural Wood,14.992286099196228,112.52768592051017,10,0.9952025443414488,70,276.26892841369846,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Jute Composite,Natural Fiber,32.63243851922307,174.54595065366055,8,2.021979420776588,75,128.1881330475011,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Wheat Straw,Bio-Fiber,16.708262836270386,131.96718240895456,8,2.038053980593642,80,84.89490252191423,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled Steel,Metal,617.4662139319719,2130.253896668107,1,3.0015678879274694,90,49.515285140473544,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Wheat Straw,Bio-Fiber,19.242695238986734,142.86204217542667,8,1.9826490941661417,80,84.10512330882803,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Mushroom Mycelium,Bio-Composite,0.18845632477243587,20.22231074424208,10,1.0071354264061847,100,410.74393498296087,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Hemp Fiber Board,Natural Fiber,62.66336681664714,273.86652688655624,8,2.0230456581518674,70,346.30080682724895,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Bagasse Fiber,Bio-Fiber,18.941190294966578,146.35900422177352,9,2.0152700557877465,85,105.96414991009027,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled Steel,Metal,585.2421566131351,1955.8612173027987,1,2.9703413731787918,90,49.51160001196034,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled Aluminum,Metal,325.48364231649475,856.5198892631969,1,2.0225552486404577,95,160.4744902378069,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled PET,Plastic,26.84468799095946,263.6128563871535,2,4.963017334835849,98,73.54688166990269,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Wheat Straw,Bio-Fiber,17.205815359788495,138.09098790668102,8,2.0268314896173196,80,88.1005586749142,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Kraft Paper,Paper,31.683185419248808,14.356815327264787,9,2.0389435482425116,100,40.01792488739099,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Wheat Straw,Bio-Fiber,17.642071885605276,144.7383757737955,8,1.9889289984718648,80,86.56780565467335,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Styrofoam (EPS),Plastic,0.434733304228283,9.430007235295125,1,8.996799201262046,10,20.23149764157347,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Organic Cotton,Textile,0.5128404408286961,27.838968641541154,9,1.0032381517124282,95,324.7268282838286,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Aluminum,Metal,304.0444320860312,963.4719068876683,1,2.0171785535716116,95,148.35429641741234,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled Steel,Metal,590.6045580134205,2181.1654281379924,1,3.0020143878789587,90,51.732553285322126,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Cork Sheet,Natural Wood,15.651857186385174,126.60768365376883,10,1.0148990788535532,70,267.35585842776754,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bamboo Composite,Natural Fiber,152.69635354483574,444.78434683105735,9,2.01926503582839,80,209.47300925658587,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
PLA Bioplastic,Bioplastic,49.75146916310574,182.2856798033675,7,4.030455865949,60,162.68605024898446,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Air Pillows (Recycled),Plastic,14.413437362263922,10.675185550510115,2,5.957117273176657,90,24.316576575660594,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Organic Cotton,Textile,0.5323921515527427,32.58267627494312,9,1.0018934774779376,95,323.84508681012164,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
PLA Bioplastic,Bioplastic,45.44481454226447,207.19752521578997,7,3.9845338991909482,60,177.6968696951172,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled PET,Plastic,23.56496210494116,259.79708949797873,2,5.082631994891886,98,79.041626030374,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Air Pillows (Recycled),Plastic,15.813585276610869,10.178240193091739,2,5.906240591512259,90,25.133597625712135,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Hemp Fiber Board,Natural Fiber,59.734527562311825,275.1285852808432,8,1.9675433860767355,70,340.05322248965535,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Air Pillows (Recycled),Plastic,14.95416177799816,9.278758926498893,2,6.100993826430297,90,25.203539109958072,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Kraft Paper,Paper,36.64588525669139,15.2576630784186,9,2.005334782409834,100,41.46076774364253,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Bamboo Composite,Natural Fiber,133.12957496801414,429.7098085827466,9,2.0008873220162493,80,206.0056821302354,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Wheat Straw,Bio-Fiber,17.5251504072681,129.91558339675018,8,2.0096169816386813,80,84.67939803416374,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Jute Composite,Natural Fiber,33.474515480763834,171.46482255574426,8,1.9751231957881419,75,128.0241179888549,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bamboo Composite,Natural Fiber,138.86082131806344,413.9746399378659,9,1.9683356036982669,80,215.75649207299088,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Kraft Paper,Paper,36.39720613576818,13.615888671747763,9,2.0382082398545713,100,39.346472671119,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Organic Cotton,Textile,0.4768727702202457,27.860041445602757,9,0.9839458715115222,95,309.7720102970838,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Steel,Metal,648.5356329785013,2128.482402795687,1,2.9544660219075003,90,53.36143257687525,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled Aluminum,Metal,312.44577384723914,839.7810701398438,1,1.984963856714114,95,156.8853677827358,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Seaweed Packaging,Edible Film,1.9953299215037406,4.5373758572172,10,0.9981035773158956,100,432.1744813818592,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Corrugated Cardboard,Paper,5.200838197828286,50.56738615722873,8,0.988682568142077,100,32.72926077241007,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
PLA Bioplastic,Bioplastic,52.877339418709035,207.24297848169323,7,4.074294278942432,60,167.84799857458955,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled PET,Plastic,24.313331029765745,246.20866437153217,2,4.9495383302080445,98,74.16452408907946,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Air Pillows (Recycled),Plastic,14.503332656721758,9.069693092824537,2,6.030705746404897,90,25.075979220174275,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Kraft Paper,Paper,35.077020750905206,13.988804221578167,9,2.0263534026999404,100,40.138126069201206,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Organic Cotton,Textile,0.4802434742705019,27.13983954801634,9,0.9977915195597464,95,325.216577918458,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
PLA Bioplastic,Bioplastic,53.30451251627226,194.85645389757394,7,3.9490869964718485,60,175.13937966659142,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Air Pillows (Recycled),Plastic,13.940102396655037,10.33263689186285,2,5.972773273963332,90,25.90877606857873,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Natural Rubber,Elastomer,24.858505920837924,161.51721792965563,7,3.0253017160904916,90,245.792919961884,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled PET,Plastic,23.583333191937392,252.07403240355447,2,5.090275039513705,98,79.90870725658412,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Styrofoam (EPS),Plastic,0.4353877284875245,10.184836583300843,1,8.9624925148399,10,19.442335915691206,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Organic Cotton,Textile,0.53628948469031,27.200477031762937,9,1.003189219897394,95,333.69373108342165,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
PLA Bioplastic,Bioplastic,49.76788883197058,215.26111408649479,7,3.9592876829102623,60,174.87605318586637,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Jute Composite,Natural Fiber,33.23414157992068,174.41275681963552,8,2.008541749803777,75,129.31038162451497,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
PLA Bioplastic,Bioplastic,49.996385054094006,191.2704581721391,7,3.9499599065727993,60,163.34865606074038,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled Aluminum,Metal,303.0125935559115,982.9041304866957,1,1.9645999231098026,95,155.11275628330188,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled Aluminum,Metal,306.8799496920973,941.8251808117866,1,2.038031864041614,95,158.18074288134315,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled Glass,Glass,73.20489643854238,450.83553160729275,1,3.990117702373242,100,61.36273668070101,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Bagasse Fiber,Bio-Fiber,20.877488042368014,139.75842826895206,9,1.966841943557513,85,107.072392200642,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Natural Rubber,Elastomer,25.94707939610896,149.0003158047725,7,2.994639656228782,90,242.98241320185855,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
PLA Bioplastic,Bioplastic,52.88190913424654,181.04726265278714,7,3.9268915567919125,60,166.93549258887901,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Organic Cotton,Textile,0.5408852425989581,31.65535735026338,9,0.9897183810352105,95,333.7177320477483,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Glass,Glass,71.26866777155591,532.2144159227744,1,3.961553458708242,100,60.43399710734222,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Silicone (Food Grade),Elastomer,10.86055578569544,81.03662989743184,1,5.092576395190451,50,304.06542069325644,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Jute Composite,Natural Fiber,34.834678420306076,178.20400596588968,8,1.9609005359279739,75,124.65064706593267,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bamboo Composite,Natural Fiber,150.81047417996518,492.0409389599664,9,2.02203618790646,80,221.43394835912162,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Cork Sheet,Natural Wood,14.445271489415994,130.33681097087032,10,1.0101303265501322,70,279.04733129823154,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bagasse Fiber,Bio-Fiber,19.7324251155737,135.01466510081437,9,1.9856571976984416,85,101.03721940682215,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Air Pillows (Recycled),Plastic,15.650313304197681,9.259562055191076,2,6.060299491488168,90,23.991068686426214,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Silicone (Food Grade),Elastomer,10.129185040231992,82.59970085987138,1,4.953114591916782,50,295.69163511941304,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Kraft Paper,Paper,32.49886892024493,14.024335522495251,9,2.0296720414521507,100,39.67902843488336,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Jute Composite,Natural Fiber,35.3531916324559,195.58696561348893,8,1.982669160878342,75,128.3053150510221,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled Glass,Glass,70.76897141411176,495.5671654064937,1,4.045496500061803,100,57.97654052733651,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Natural Rubber,Elastomer,25.241526637285943,147.5582328469306,7,3.027422664689218,90,237.224414426556,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Seaweed Packaging,Edible Film,2.154835744089864,5.097337994433344,10,0.9981165944482286,100,464.46869683288804,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Recycled Aluminum,Metal,303.67671002865245,866.8865129456918,1,1.9797225366138058,95,150.43735539791749,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Bagasse Fiber,Bio-Fiber,18.276820019170664,157.25789693064303,9,1.9699823301969932,85,106.46404314769089,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled Steel,Metal,606.8846789600829,2023.4450328906491,1,3.007382533889545,90,50.282429560176766,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Wheat Straw,Bio-Fiber,18.240396611477042,138.7320891951304,8,2.020342778148764,80,88.767289806056,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Natural Rubber,Elastomer,23.39285189182246,172.71854871143563,7,2.9909554180923585,90,233.37008799056287,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
PLA Bioplastic,Bioplastic,53.453769775934326,202.8121184594717,7,3.9969164474829157,60,174.1287373039831,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Kraft Paper,Paper,36.83978668006734,14.27781561584956,9,2.00632089537395,100,38.13486643627844,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Corrugated Cardboard,Paper,5.496625557605247,47.64465311722388,8,0.9916794514164672,100,32.57916002450664,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Organic Cotton,Textile,0.4839544305772993,27.73156687722919,9,1.0027993645008972,95,333.2518962235937,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Silicone (Food Grade),Elastomer,10.767021620452375,78.32773503371462,1,4.91490914083731,50,309.4775701386349,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Kraft Paper,Paper,36.07779087258039,16.025736576541973,9,2.0049090194985446,100,41.595041077279824,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Recycled Steel,Metal,652.4310359283068,2083.7229611250323,1,3.0120503313459777,90,52.560475836496074,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Natural Rubber,Elastomer,22.526431645554972,167.72827013585277,7,3.036321788656462,90,229.93447394771454,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Organic Cotton,Textile,0.503957295298291,27.473860809002677,9,0.9893268040543216,95,336.77071446733294,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Seaweed Packaging,Edible Film,2.042015493300274,4.775990869837967,10,0.9860422316437517,100,471.18314767593967,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Styrofoam (EPS),Plastic,0.39916253447944333,9.80863833693085,1,8.833264487114311,10,20.00459355471499,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Cork Sheet,Natural Wood,14.890293354683347,116.49659605719232,10,1.0145279846524864,70,284.6045269172922,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Silicone (Food Grade),Elastomer,10.378965257769256,74.29837787608945,1,4.952496319478875,50,299.1255593842771,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Silicone (Food Grade),Elastomer,9.946498945533769,82.0243913762917,1,5.017329831560048,50,312.0757399031162,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Jute Composite,Natural Fiber,32.18813032121759,168.35832645002176,8,1.9676400272161472,75,122.75249518487871,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Hemp Fiber Board,Natural Fiber,61.16706537102816,275.2274122037798,8,2.003696608786841,70,334.008836385903,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Styrofoam (EPS),Plastic,0.39710991856647626,9.126146244435592,1,9.165092219317087,10,20.32324201284372,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Seaweed Packaging,Edible Film,2.105537035212531,4.939352593076523,10,0.9807191470669494,100,457.82387502970846,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Silicone (Food Grade),Elastomer,10.861936986164697,84.85399596092343,1,4.939692679221157,50,289.61307032743866,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Silicone (Food Grade),Elastomer,10.439551854364868,79.36697983660551,1,5.018553839443999,50,295.80565673198606,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Seaweed Packaging,Edible Film,1.8770617538065169,5.384393760332826,10,1.0168535344739056,100,449.7590007222346,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Corrugated Cardboard,Paper,5.37421345408256,54.581545337164115,8,1.0033242259449426,100,35.51007582565372,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Styrofoam (EPS),Plastic,0.37913561778085314,9.585363030980753,1,8.9732415103331,10,19.21895478408663,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Kraft Paper,Paper,34.517460999298464,15.90953197504787,9,1.9934963871875202,100,41.97331853845838,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
