Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Predicted_Cost,Predicted_CO2,Cost_Score,CO2_Score,Material_Rank,Material_Rank_Position
M-1475,Cotton,0.0092127863659684,0.3726832350463352,0.4,0.5949159491594916,0.3500500500500501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3866655913806385,0.0247200860664874,0.2287001295614024,0.026280026288220598,0.3835955,0.0020247008133396993,0.40287006,0.7975526200866467,648
M-0160,Paper,0.3779026969149435,0.4541912384161752,0.33,0.52460024600246,0.4833833833833834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2710172041660356,0.8320324852594073,0.3951760937809924,1.0247539973598538,0.26578224,0.12012303450832917,0.28504276,0.7974171013676616,649
M-1449,Wood,0.5454951036159629,0.9335509688289808,0.39,0.8085280852808528,0.5775775775775776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3415403923809008,0.5843221607686344,0.5084713147196585,0.8288388490127901,0.2890685,0.09695041986263905,0.3083318,0.7973588962755744,650
M-0463,Wood,0.1610118450110419,0.348251895534962,0.54,0.4510045100451004,0.2672672672672673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3304657671201336,0.4623417265883939,0.306584918184597,0.5247516574183807,0.32519218,0.06098334243672955,0.34445977,0.7972784427266426,651
M-0478,Cotton,0.2720337281670347,0.2283066554338668,0.64,0.0940959409594096,0.1099099099099099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0837538645656726,1.191522586704649,0.3337864642397868,1.2320440476067638,0.24211927,0.14464105924906065,0.26137695,0.7969909967932018,652
M-1227,Bamboo,0.2570434317071539,0.9613521482729572,0.12,0.515580155801558,0.9224224224224224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399974595341548,0.2673766993626898,0.4155440994095882,1.235772045277197,0.24198754,0.14508200245404418,0.26124522,0.7968363883231869,653
M-1270,Plastic,0.663097548461933,0.2109309182813816,0.86,0.1525215252152521,0.8947947947947947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0160460583584814,3.143656748891677,0.7916774578232116,2.8908927683016747,0.04655308,0.3408477460952609,0.065787494,0.7966823798610763,654
M-0330,Cotton,0.9503446429766448,0.6480623420387532,0.23,0.4372693726937269,0.7388388388388388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1141977771129062,1.4664378947695755,0.6707895088423096,1.8523894483693206,0.16972059,0.2180147878268609,0.18896967,0.7965077702234562,655
M-1073,Plastic,0.6141337080907447,0.766849199663016,0.38,0.544280442804428,0.4121121121121121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3199758799389796,0.8008522503620904,0.4832871168699315,1.1526814221223836,0.2529743,0.13525414071246075,0.2722333,0.7962562759629682,656
M-1075,Aluminum,0.6431327935042048,0.782329401853412,0.54,0.07790077900779,0.4518518518518518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427011677524182,0.8220731189540437,0.5548086729572375,1.871957311661577,0.1681937,0.22032925181464677,0.1874426,0.7961140737291359,657
M-0038,Aluminum,0.3991389502331079,0.3315080033698399,0.46,0.0465354653546535,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243204869486132,1.2040063653650408,0.4408687933064564,1.044987995915053,0.26604754,0.12251628819604539,0.2853081,0.7960878094856947,658
M-0759,Aluminum,0.6069954716812778,0.6742839090143219,0.58,0.6256662566625666,0.6071071071071071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458198255656229,0.9002062237587244,0.5989303208046433,1.43068331753226,0.22048609,0.168135879809493,0.23974122,0.7960614495601087,659
M-0969,Wood,0.984206651944054,0.7190395956192082,0.44,0.3710537105371053,0.4261261261261261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2129380302812036,1.3687775877195023,0.6535204986154595,1.606496057556441,0.20011602,0.18893080510626525,0.21936873,0.7958502344393219,660
M-0028,Plastic,0.7217649289522406,0.5065290648694187,0.57,0.3302583025830258,0.4536536536536537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1804354169667822,1.424920215028714,0.5958020676769924,1.6336309046145803,0.19705316,0.1921402830851406,0.21630551,0.7957771038526132,661
M-0028,Plastic,0.7217649289522406,0.5065290648694187,0.57,0.3302583025830258,0.4536536536536537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1804354169667822,1.424920215028714,0.5958020676769924,1.6336309046145803,0.19705316,0.1921402830851406,0.21630551,0.7957771038526132,662
M-1230,Glass,0.8419103705190836,0.4020640269587194,0.04,0.1236162361623616,0.7097097097097097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035884593080165,2.0939656873103853,0.5616770611205464,1.8296963804580428,0.17451505,0.2153306782913136,0.19376472,0.7954523026609457,663
M-1392,Wood,0.5396283655669322,0.908803706823926,0.13,0.7937679376793767,0.704004004004004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2349521313030948,0.5937781368373581,0.4660525474279741,1.0028600276159252,0.27293673,0.11753344136956022,0.29219812,0.7951342185413703,664
M-0698,Plastic,0.8380735684489949,0.5090564448188711,0.8,0.003280032800328,0.2560560560560561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024401605377415,1.6463241564951314,0.6520462441964148,1.851478865541912,0.1728442,0.21790708515485957,0.19209366,0.7949996296890536,665
M-0636,Aluminum,0.3232059604274019,0.941133108677338,0.5,0.4842148421484215,0.3255255255255255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265905511907971,0.3434217902075963,0.3769400418286184,0.771337744997011,0.3007528,0.090149256520747,0.3200175,0.7949166283342843,666
M-1146,Wood,0.7326284324878984,0.996524852569503,0.08,0.2753177531775317,0.8494494494494494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0414492393172179,0.7351825651074125,0.5718862078299942,1.4048838324207606,0.226593,0.16508434688011012,0.24584886,0.7945333944014747,667
M-1047,Glass,0.7158312699368713,0.6485888795282225,0.16,0.3478884788847888,0.9376376376376376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0216951473819042,1.1036732032537409,0.6156237992660398,1.9181376708386961,0.16699669,0.22579141069536396,0.18624544,0.7939815739339342,668
M-0953,Steel,0.3097771531820919,0.1939764111204718,0.66,0.9202542025420254,0.6451451451451452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3265566714726206,1.5969753972523193,0.5154544048163804,1.3631834051274236,0.23301399,0.16015206910382862,0.2522706,0.7937886608778877,669
M-0032,Aluminum,0.541569073590756,0.3620471777590565,0.33,0.48359983599836,0.4821821821821822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504166117737254,1.4958480855859215,0.460282284090957,1.3597604451095509,0.23360287,0.1597472053956826,0.25285953,0.793696630885609,670
M-0032,Aluminum,0.541569073590756,0.3620471777590565,0.33,0.48359983599836,0.4821821821821822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504166117737254,1.4958480855859215,0.460282284090957,1.3597604451095509,0.23360287,0.1597472053956826,0.25285953,0.793696630885609,671
M-0393,Cotton,0.6773740212808673,0.7821187868576243,0.09,0.3243132431324314,0.7752752752752753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0728812042875183,0.8660745229351617,0.5305321910949296,1.3532083620966064,0.23496355,0.158972232678838,0.2542204,0.7934036855204367,672
M-0033,Paper,0.2495259764884338,0.4727253580454928,0.01,0.1760967609676096,0.5034034034034034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0874490521681993,0.5278444331306373,0.2538314116163945,1.1327535842983494,0.2613493,0.1328970993580061,0.28060928,0.7932468103855035,673
M-0588,Glass,0.6795824131700462,0.0449663016006739,0.9,0.4089790897908979,0.2685685685685686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2991401610712804,15.11281284354098,0.6224035358385891,1.8205419107128034,0.18021129,0.21424789831497268,0.19946162,0.7931452388293644,674
M-0798,Bamboo,0.5053871377902697,0.3466722830665543,0.65,0.504510045100451,0.2526526526526527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770442439159127,1.4578196892468505,0.4729506509119037,1.367787018004967,0.2339175,0.16069657905157533,0.25317425,0.7930645877954556,675
M-0396,Paper,0.8787392089941778,0.3601516427969671,0.65,0.2716277162771627,0.7205205205205205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0759143727573411,2.439907707381615,0.7626518397538272,2.3589079178026275,0.11709814,0.27792520007487176,0.13634096,0.7928669195324379,676
M-0055,Bamboo,0.4225166744741128,0.9321819713563606,0.26,0.490159901599016,0.4335335335335335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776591474623455,0.4532550877424154,0.3770667298497052,0.7058062265387945,0.31312722,0.0823982651492728,0.33239338,0.7926041784156972,677
M-0377,Paper,0.0840750407102545,0.0893007582139848,0.68,0.4360393603936039,0.0703703703703703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4053551091066466,0.9414712811005798,0.2587411273952129,0.8102828775506744,0.30112472,0.0947556412572282,0.32038945,0.7924274545731834,678
M-0123,Plastic,0.6432220214593232,0.4918913226621735,0.16,0.4298892988929889,0.6204204204204204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1631771993395609,1.3076480193432116,0.4914149347098554,1.3036516608786906,0.24357,0.15311072400978884,0.26282787,0.7920307013801153,679
M-0509,Cotton,0.0612103772111802,0.7079823083403539,0.35,0.4358343583435834,0.720920920920921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1216322513575485,0.0864573733449576,0.3457604271607484,0.14850407933488985,0.380622,0.01648121888037309,0.3998962,0.7918112883240194,680
M-0857,Glass,0.0646456534832363,0.7237784330244315,0.85,0.491389913899139,0.1878878878878878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3990637008472187,0.0893167870398082,0.3372246277596609,0.22950005310464874,0.3710879,0.026061327942149867,0.39036098,0.7917888454159414,681
M-1203,Paper,0.5972696245733788,0.6778643639427128,0.5,0.4284542845428454,0.6034034034034034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1699235110469222,0.8811036178326627,0.5699288708503726,1.3818282862790172,0.23486294,0.162357363843341,0.25411975,0.7917614411595368,682
M-1214,Wood,0.3820517968279461,0.5995155855096883,0.75,0.2652726527265273,0.4687687687687688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1409211179198879,0.6372664344275628,0.518451349361809,1.6672323297272136,0.20120822,0.1961146203543635,0.22046106,0.7917121620046152,683
M-1361,Wood,0.1380133395792901,0.5715037910699242,0.97,0.8696186961869619,0.4998998998998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4348963970120181,0.2414911331205342,0.496175305801686,0.23668187817987138,0.37054712,0.02691078581370798,0.38982013,0.7916345427535083,684
M-0307,Paper,0.7668696602645609,0.5227464195450716,0.82,0.1090610906109061,0.8033033033033032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0214519562613043,1.4669984615743108,0.7937388550968153,2.6383850349912787,0.086988404,0.310981426678791,0.10622764,0.7913954684919644,685
M-0565,Paper,0.450801936246626,0.5652906486941871,0.97,0.066420664206642,0.0662662662662662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0620192147867424,0.7974678863343724,0.4912006543785303,2.096626623947635,0.151982,0.24690287534627023,0.17122896,0.7909340822486446,686
M-0186,Steel,0.2701153271319904,0.3896377422072451,0.55,0.7390323903239032,0.4754754754754755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3876406131428681,0.6932455576717745,0.4156887734954388,0.7854644938792691,0.3077731,0.09182015185889152,0.32703865,0.7905706011983924,687
M-0756,Wood,0.3971090142541658,0.8331929233361416,0.29,0.9626896268962688,0.9471471471471472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0508808931933162,0.4766105502355628,0.5299877498458104,1.9671626210818545,0.16830193,0.23159002448094196,0.18755084,0.7904295663785323,688
M-0434,Cotton,0.9323429030315198,0.3792122999157539,0.32,0.2086920869208691,0.7717717717717718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0476294252432013,2.4586239544832664,0.7004686927441395,2.519885689715221,0.103733726,0.2969654626912374,0.12297495,0.7900297951069226,689
M-0569,Bamboo,0.0786990564143746,0.4918913226621735,0.41,0.9290692906929068,0.442942942942943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175446048754782,0.1599924471039657,0.2873625054486327,0.2893455400035635,0.36765164,0.03313978214996627,0.3869243,0.7899679606162628,690
M-1304,Wood,0.9460617011309642,0.5056866048862679,0.08,0.0047150471504715,0.6936936936936936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001444248676721,1.8708421800129724,0.6105327885604938,2.11273401972839,0.15205452,0.2488080392834245,0.1713015,0.7899452308537216,691
M-0145,Cotton,0.667402797296393,0.890480202190396,0.73,0.7173021730217302,0.491991991991992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3643952480565847,0.7494855541641112,0.6335587165161548,0.9971396787436629,0.28408903,0.1168568451942557,0.30335173,0.7898957123487416,692
M-0559,Cotton,0.3375047402351157,0.4771482729570346,0.83,0.6285362853628537,0.4773773773773774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3284872818698157,0.7073357529049544,0.5272151093072595,1.0855505400833174,0.27369708,0.12731397848692005,0.29295856,0.7898637319536683,693
M-1240,Glass,0.7290593142831648,0.4235467565290648,0.77,0.7140221402214023,0.8392392392392393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1147867424620192,1.721315490507468,0.7743954974850378,2.225736124427084,0.1393819,0.262173796083894,0.15862738,0.7895994139778779,694
M-1356,Paper,0.3147293046911597,0.1829191238416175,0.11,0.1133661336613366,0.6048048048048048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0448017513208165,1.720583269250736,0.3403331633179053,1.5416476248743265,0.22071461,0.18126060832159616,0.23996978,0.7893848082988615,695
M-0842,Aluminum,0.9918133351178924,0.9579823083403538,0.21,0.7755227552275523,0.8406406406406407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235868094416679,1.0353137956402882,0.7119175262393491,1.7318518370215026,0.1992406,0.20375774011186315,0.2184932,0.7888745332500758,696
M-0513,Bamboo,0.3083048919226393,0.6312131423757372,0.41,0.9411644116441163,0.6704704704704705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101414657790221,0.4884315341260484,0.4474630979101969,1.0386249652939576,0.2813336,0.12176367637503314,0.30059597,0.7888201773316256,697
M-0718,Paper,0.4052287581699346,0.5623420387531592,0.16,0.0838458384583845,0.6512512512512513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0292411312501513,0.7206077611779773,0.4054668786433493,0.986929298284808,0.28943756,0.11564917333347753,0.30870092,0.7878249537576082,698
M-0599,Paper,0.98817729594682,0.5643428812131425,0.83,0.3175481754817548,0.7071071071071071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0930076037497111,1.7510197750750545,0.8564030505108601,2.6195066852453768,0.09646219,0.30874851754695914,0.11570255,0.787774467660036,699
M-1291,Aluminum,0.8506324031319011,0.2106149957877,0.76,0.1855268552685527,0.9804804804804804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036213950728095,4.038783473926333,0.8623971053969046,3.3951184598246504,0.005025834,0.4004869712531845,0.0242553,0.7876288644030551,700
M-0065,Bamboo,0.869972562403801,0.9932603201347936,0.25,0.507380073800738,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651683048362015,0.8758748022984915,0.5662022381747337,1.2237848542613676,0.26184538,0.1436641715183678,0.28110543,0.7876151997737675,701
M-1110,Glass,0.728033192799304,0.6597514743049706,0.89,0.6728167281672817,0.1966966966966967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.540475900254498,1.1034944485297535,0.6172222861287306,2.2957000042046114,0.13551009,0.27044904196906666,0.1547551,0.7873979287115307,702
M-0407,Wood,0.1559704655468558,0.8225568660488627,0.54,0.6752767527675277,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3529149075274537,0.1896164050999308,0.3676013994319556,0.42019955855908314,0.35768428,0.04861704244560939,0.37695575,0.7872136049750103,703
M-0407,Wood,0.1559704655468558,0.8225568660488627,0.54,0.6752767527675277,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3529149075274537,0.1896164050999308,0.3676013994319556,0.42019955855908314,0.35768428,0.04861704244560939,0.37695575,0.7872136049750103,704
M-0273,Cotton,0.9246916058801222,0.2994945240101094,0.67,0.6453464534645347,0.9603603603603604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0255813008580536,3.08749724703368,0.8589847504601571,3.214763967777907,0.030263824,0.37915485283825334,0.049496293,0.7856744270469073,705
M-0535,Glass,0.3244774587878382,0.8541491154170178,0.55,0.490159901599016,0.2078078078078078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3883008469724337,0.3798834103410735,0.3571333258574776,0.6075525045943125,0.33886185,0.07077692981439138,0.35813108,0.7855459946598743,706
M-0050,Wood,0.922773204845078,0.3389848357203032,0.57,0.023370233702337,0.5271271271271272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0110511495505345,2.7221585907396344,0.6982474200761692,2.5531809302950292,0.10910311,0.3009035848119662,0.12834498,0.7853757161627806,707
M-0805,Wood,0.2257244194606169,0.6570134793597304,0.46,0.8480934809348094,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4432328392352992,0.3435607989653264,0.37150298099746,0.5079405411433114,0.35135257,0.05899494326243003,0.3706233,0.785190883099391,708
M-1159,Paper,0.3249459055522095,0.241575400168492,0.74,0.5104551045510455,0.3949949949949949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3088278930837356,1.3451061665194526,0.4704768607193823,1.2123532662574856,0.2688197,0.14231205665722915,0.28808057,0.7848036851304003,709
M-1481,Glass,0.7428004193713891,0.1504844144903117,0.66,0.4577695776957769,0.203003003003003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3648409787401177,4.936029328072927,0.5560210686494566,1.6989860735514712,0.21142948,0.19987041604145342,0.23068354,0.7847230243105492,710
M-0335,Wood,0.945102500613442,0.5861415332771693,0.22,0.4575645756457565,0.6485485485485486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1608117342434685,1.6124107140447548,0.6386055648099415,1.853221155220453,0.19339837,0.21811316114062493,0.21265028,0.7846182773441353,711
M-0829,Bamboo,0.6061701130964331,0.1549073294018534,0.98,0.5502255022550225,0.9173173173173172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454941206068717,3.913089215002408,0.8116632404337685,2.974053429259554,0.061377905,0.3506838918262896,0.08061408,0.7843510128292354,712
M-1121,Aluminum,0.8176626737156751,0.2188289806234203,0.38,0.6631816318163182,0.8398398398398399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1062152763669778,3.73652034052305,0.6930170214382221,2.715580641871084,0.09200739,0.320112032788927,0.11124721,0.7843203777581778,713
M-0840,Steel,0.7171027682973076,0.2531592249368155,0.73,0.0174251742517425,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0161344206034653,2.8326044048834467,0.5280633295411453,2.7405456907049377,0.08939123,0.32306486957116964,0.10863075,0.7841521919129091,714
M-0840,Steel,0.7171027682973076,0.2531592249368155,0.73,0.0174251742517425,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0161344206034653,2.8326044048834467,0.5280633295411453,2.7405456907049377,0.08939123,0.32306486957116964,0.10863075,0.7841521919129091,715
M-0333,Paper,0.4159361127841352,0.5032645324347094,0.63,0.8261582615826158,0.4330330330330331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4684044438041977,0.8264744672100036,0.485284355023564,0.8587420324339904,0.31208783,0.10048733342927826,0.33135387,0.7840793967781359,716
M-0201,Bamboo,0.5995672444176761,0.270324347093513,0.02,0.2872078720787208,0.7532532532532532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708676080754801,2.2179468217246723,0.4718028737430464,1.839690711165405,0.19644244,0.21651279604013118,0.21569471,0.7838962466737859,717
M-0451,Wood,0.7579245577639475,0.5214827295703455,0.85,0.2923329233292333,0.3691691691691692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1844126209029858,1.4534002017443717,0.6689205738563299,1.6598807993311901,0.21789493,0.1952450899359124,0.23714975,0.7838025824190906,718
M-0451,Wood,0.7579245577639475,0.5214827295703455,0.85,0.2923329233292333,0.3691691691691692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1844126209029858,1.4534002017443717,0.6689205738563299,1.6598807993311901,0.21789493,0.1952450899359124,0.23714975,0.7838025824190906,719
M-0913,Steel,0.9196725334047158,0.3011794439764111,0.46,0.2462074620746207,0.7784784784784785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0545402516087222,3.053559923288864,0.73941255690543,2.6382839762217696,0.10354996,0.31096947356571036,0.12279116,0.7831196814054784,720
M-0175,Cotton,0.4236097169243124,0.2893850042122998,0.99,0.4428044280442804,0.6160160160160161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1700298084061921,1.4638224059154676,0.6512486915745297,2.7756278696816103,0.087651476,0.32721434867585547,0.10689079,0.782947430579837,721
M-0419,Cotton,0.003167592406701,0.7389427127211458,0.31,0.052480524805248,0.2624624624624624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0387063570335403,0.0042866491075976,0.1730057757014191,0.04250284436582177,0.41088668,0.003943516764791477,0.4301645,0.7829459985326968,722
M-0517,Cotton,0.3907515224519842,0.5299073294018535,0.65,0.2501025010250102,0.1914914914914914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2022100000779787,0.7373945657601838,0.4087480564282411,0.9248007242839846,0.30658433,0.10830067825306176,0.3258497,0.7829248049259746,723
M-0365,Bamboo,0.5919605612438377,0.3164490311710193,0.6,0.4192291922919229,0.5174174174174174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023127063102462,1.8706288605922872,0.5720094497227602,1.8721597248758195,0.19469678,0.2203531930129278,0.21394885,0.782848980561865,724
M-0661,Cotton,0.2033951236922527,0.2305181128896377,0.08,0.4042640426404264,0.4244244244244244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2326845090272724,0.8823351831552001,0.2326853768042284,0.9425045025612522,0.3047243,0.11039466044511317,0.32398948,0.7828079294105077,725
M-0887,Aluminum,0.3975997680073166,0.7431550126368998,0.33,0.490159901599016,0.3267267267267267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300115613768751,0.5350152070983523,0.3560579252209447,0.5885835720352629,0.34669304,0.06853330665334688,0.3659632,0.782751751276331,726
M-0356,Bamboo,0.17131767382721,0.5113732097725359,0.66,0.5965559655596556,0.0668668668668668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566661372319429,0.3350143017642868,0.2865871295909441,0.5562077977284692,0.35128823,0.06470393792817748,0.37055895,0.7823685573735348,727
M-1403,Aluminum,0.7115037141136318,0.8279275484414491,0.91,0.3181631816318163,0.103003003003003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853914184787494,0.8593781618631419,0.5885023865463537,1.39018631183769,0.25301826,0.16334594133264702,0.27227727,0.7821883964401142,728
M-1403,Aluminum,0.7115037141136318,0.8279275484414491,0.91,0.3181631816318163,0.103003003003003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853914184787494,0.8593781618631419,0.5885023865463537,1.39018631183769,0.25301826,0.16334594133264702,0.27227727,0.7821883964401142,729
M-0012,Bamboo,0.309665618238194,0.6021482729570345,0.73,0.8263632636326363,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318761360786781,0.5142671961015384,0.4860794605084908,0.7607722512360401,0.32763153,0.08889958227385975,0.34689942,0.7821004988515878,730
M-0757,Plastic,0.579156349684356,0.9064869418702612,0.73,0.516810168101681,0.4152152152152152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3022227229279299,0.6389013277875971,0.5752271044383069,1.2992684874625053,0.26475012,0.15259228738375236,0.28401053,0.7816985915490601,731
M-0645,Cotton,0.3350509714693613,0.151642796967144,0.95,0.4620746207462075,0.2782782782782783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3334892908488645,2.2094604472476727,0.5025038720712279,1.6160652996049936,0.22807568,0.19006264386561234,0.24733172,0.781302816281782,732
M-0132,Steel,0.671217292377702,0.8579401853411963,0.73,0.502870028700287,0.2059059059059059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3993261198878255,0.7823581660912622,0.5492586887228526,1.343939711613277,0.26120508,0.15787594753831738,0.28046507,0.7808294930143649,733
M-0764,Plastic,0.0150572174262196,0.3530960404380792,0.63,0.5002050020500205,0.1128128128128128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4437754687857189,0.0426432841451701,0.2288667308143317,0.241211250255449,0.39303175,0.02744651464621448,0.41230744,0.7801230220595985,734
M-0448,Wood,0.9693501974168506,0.3120261162594777,0.28,0.4034440344403444,0.7667667667667668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0940965565811814,3.10662165851878,0.7017701089967703,2.7090216996463785,0.101558454,0.31933624877253647,0.120799415,0.7799321682069725,735
M-1466,Wood,0.302683530750184,0.3120261162594777,0.61,0.4130791307913079,0.5068068068068068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2037278155564338,0.9700552130811488,0.4561154543421156,1.3447340615034438,0.2629562,0.15796990231442315,0.2822164,0.7799068488887555,736
M-0025,Paper,0.797095630060898,0.4918913226621735,0.66,0.4698646986469864,0.43003003003003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2678087681777718,1.6204677189246048,0.6458472610333683,1.767517883844316,0.21333617,0.20797627842262253,0.23259045,0.7797166348703957,737
M-0679,Plastic,0.6383144839278146,0.7545282224094356,0.18,0.6133661336613366,0.6641641641641642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2059903281715499,0.8459771536607782,0.5085750428203751,1.5356888110914881,0.24090114,0.18055580679552669,0.26015872,0.7796427377860898,738
M-0876,Glass,0.6893974882330633,0.4918913226621735,0.68,0.7863878638786387,0.6510510510510511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27440921856666,1.401521138817477,0.6750743106085406,1.6805323925482092,0.22392955,0.19768773623189856,0.2431851,0.7795635804142479,739
